title,link
Industrials: Not So Sleepy After All,https://www.themiddlemarket.com/opinion/industrials-not-so-sleepy-after-all
T-Rex Solutions Acquires Government IT Provider Cyber Cloud Technologies -,https://www.channele2e.com/news/t-rex-solutions-acquires-government-it-provider-cyber-cloud-technologies
"Hospitals' risk of data breach doubles just before, after a merger deal, research shows",https://www.fiercehealthcare.com/providers/hospitals-risk-data-breach-doubles-just-after-merger-deal-research-shows
Top 20 global M&A financial advisers for H1 2023 revealed,https://www.airforce-technology.com/news/top-20-global-ma-financial-advisers-for-h1-2023-revealed-2/
Top 10 M&A financial advisers in North America for H1 2023 revealed,https://www.airport-technology.com/news/top-10-ma-financial-advisers-h1-2023-north-america/
Weight loss balloon maker Allurion goes public on NYSE through SPAC merger,https://www.massdevice.com/weight-loss-balloon-allurion-goes-public/
Wilson Sonsini Advises Boyu Capital on Quasar Medical Acquisition,https://www.wsgr.com/en/insights/wilson-sonsini-advises-boyu-capital-on-quasar-medical-acquisition.html
AkzoNobel Completes Acquisition of Sherwin-Williams’ Chinese Decorative Paints Business,https://www.chemanager-online.com/en/news/akzonobel-completes-acquisition-sherwin-williams-chinese-decorative-paints-business
Private equity’s growing role in M&A has clear benefits,https://www.dentons.com/en/insights/articles/2023/august/7/private-equitys-growing-role-in-m-and-a-has-clear-benefits
Kroger in talks with 'several potential buyers' of divested stores if Albertsons merger goes through,https://boisedev.com/news/2023/08/08/albertsons-kroger-merger/
Palladium Equity Partners Acquires Superior Environmental Solutions,https://www.waste360.com/mergers-acquisitions/palladium-equity-partners-acquires-superior-environmental-solutions
Hub Group aims to grow logistics segment through acquisitions,https://www.truckingdive.com/news/hub-group-seeking-acquisitions/689521/
Informa Markets strikes deal to acquire HIMSS conference while HIT organization will oversee content,https://www.fiercehealthcare.com/health-tech/informa-markets-strikes-deal-acquire-himss-global-conference-while-hit-organization
How the FTC’s Proposed Merger Guidelines Might Affect Biopharma,https://www.biospace.com/article/how-the-ftc-s-proposed-merger-guidelines-might-impact-biopharma-/
How African startups can leverage mergers and acquisitions,https://www.benjamindada.com/mergers-acquisitions-african-startups-growth/
Webcast: Discussion of FTC’s Proposed Changes to Hart-Scott-Rodino (HSR) Premerger Notification Form,https://www.gibsondunn.com/webcast-discussion-of-ftcs-proposed-changes-to-hart-scott-rodino-hsr-premerger-notification-form/
Thomas Scientific Acquires Quintana Supply,https://www.mdm.com/news/operations/mergers-acquisitions/thomas-scientific-acquires-quintana-supply/
Technology M&A (2023),https://www.ibanet.org/Technology-M&A-2023
HD Supply Acquires Redi Carpet,https://www.mdm.com/news/operations/mergers-acquisitions/hd-supply-acquires-redi-carpet/
Kohlberg inks deal to acquire CRO Worldwide Clinical Trials,https://www.fiercebiotech.com/cro/kohlberg-inks-deal-acquire-cro-worldwide-undisclosed-sum
Cooper Companies abandons $875M Cook Medical Reproductive Health business acquisition,https://www.massdevice.com/cooper-abandons-cook-medical-reproductive-acquisition/
Canadian M&A finds stability in Q2: Crosbie and Co.,https://www.investmentexecutive.com/news/research-and-markets/canadian-ma-finds-stability-in-q2-crosbie-co/
Cannabis Company Tilray to Acquire 8 Beer Brands from Anheuser-Busch,https://www.foodprocessing.com/business-of-food-beverage/mergers-acquisitions/news/33009504/cannabis-company-tilray-to-acquire-8-beer-brands-from-anheuser-busch
BSC Industries Adds Private Equity Partner,https://www.inddist.com/mergers-acquisitions/news/22869684/bsc-industries-adds-private-equity-partner
"Ferguson Makes Trio of Acquisitions, Adding $450M Revenue",https://www.mdm.com/news/top-distributor-sectors/plumbing-products-pvf-distribution/ferguson-makes-trio-of-acquisitions-adding-450m-revenue/
"AWP SAFETY, BACKED BY KOHLBERG & CO., ANNOUNCES STRATEGIC ACQUISITION OF RHV CAPITAL'S TRAFFIC CONTROL GROUP",https://www.prnewswire.com/news-releases/awp-safety-backed-by-kohlberg--co-announces-strategic-acquisition-of-rhv-capitals-traffic-control-group-301891696.html
Steris completes acquisition of surgical instrumentation assets from BD,https://www.massdevice.com/steris-completes-acquisition-surgical-instrumentation-bd/
Rentokil Terminix Acquires Action Pest Control and World Pest Control,https://www.pctonline.com/news/rentokil-acquires-action-world-pest/
Danam signs merger agreement with Artemis,https://www.pharmaceutical-technology.com/news/danam-merger-artemis/
Surface warns bankruptcy possible if shareholders reject Coherus merger,https://www.fiercebiotech.com/biotech/surface-warns-bankruptcy-possible-if-shareholders-reject-coherus-merger
Plunkett's Announces Pair of Acquisitions,https://www.pctonline.com/news/plunketts-acquires-animal-control-specialists-innovative-pest-solutions/
"PacBio picks up speed with first short-read DNA sequencer shipments, plus a new acquisition",https://www.fiercebiotech.com/medtech/pacbio-picks-speed-first-short-read-sequencer-shipments-plus-new-acquisition
Reed Smith advises HELLENiQ RENEWABLES on acquisition of solar projects portfolio from METKA EGN,https://www.reedsmith.com/en/news/2023/08/reed-smith-helleniq-renewables-acquisition-solar-projects-metka-egn
"ADT Selling Commercial Security, Fire & Life Safety Unit to Private Equity Firm for $1.6B",https://www.securitysales.com/business/mergers/adt-commercial-16b-gtcr/
"Campbell to Acquire Sovos Brands, Leader in High-Growth Premium Italian Sauces",https://www.campbellsoupcompany.com/newsroom/news/campbell-to-acquire-sovos-brands-leader-in-high-growth-premium-italian-sauces/
KDB girds up for Korean Air-Asiana deal collapse with Plan B,https://www.kedglobal.com/mergers-acquisitions/newsView/ked202308070022
Rogers Petroleum Acquires Deloy L. Brown Petroleum,https://cspdailynews.com/mergers-acquisitions/rogers-petroleum-acquires-deloy-l-brown-petroleum
Corporate transformation: How to future-proof your company,https://www.noerr.com/en/insights/studie-konzerntransformation
HR employment considerations when facing an M&A deal,https://www.hrmagazine.co.uk/content/comment/hr-employment-considerations-when-facing-an-ma-deal/
Renesas to Acquire Sequans for $249M,https://www.eetimes.eu/renesas-to-acquire-sequans-for-249m/
"Waste Connections’ acquisition of Arrowhead opens strategic integration, M&A opportunities",https://www.wastedive.com/news/waste-connections-acquisition-arrowhead-strategic-integration/689973/
"Dish, EchoStar to merge in all-stock deal",https://www.fierce-network.com/wireless/dish-echostar-merge-all-stock-deal
Campbell Soup CEO talks merger with Rao's sauce maker: 'This is a juggernaut',https://www.cnbc.com/2023/08/07/campbell-soup-ceo-on-raos-merger-this-is-a-juggernaut.html
"Elevance Health, AHA spar over hospital consolidation",https://www.fiercehealthcare.com/payers/elevance-research-cites-harm-done-when-systems-buy-independent-hospitals
Q&A: Inside Freeman's Acquisition of Sparks,https://www.bizbash.com/meetings-trade-shows/article/22868944/qa-inside-freemans-acquisition-of-sparks
Waste Connections caps Q2 with acquisition of Arrowhead waste-to-rail network,https://www.wastedive.com/news/waste-connections-q2-earnings-arrowhead-rail-landfill/689874/
"DuPont Acquires Spectrum Plastics, Adding $500M Revenue",https://www.mdm.com/news/tech-operations/operations/dupont-acquires-spectrum-plastics-adding-500m-revenue/
Wilson Sonsini Advises PacBio on Apton Biosystems Acquisition,https://www.wsgr.com/en/insights/wilson-sonsini-advises-pacbio-on-apton-biosystems-acquisition.html
Reporter’s notebook: M&A dealmakers rely on structured deals to close transactions,https://pitchbook.com/news/articles/acg-middle-market-conference-structured-mergers-acquisitions
McGuireWoods Advises United Structural Systems in Acquisition of Ox Foundation Solutions,https://www.mcguirewoods.com/news/press-releases/2023/8/mcguirewoods-advises-united-structural-systems-acquisition-ox-foundation-solutions/
Sygnature Discovery acquires Canadian CRO NuChem Sciences,https://www.fiercebiotech.com/cro/sygnature-discovery-acquires-canadian-cro-nuchem-sciences
Recent pet food investments a harbinger for growth at Colgate-Palmolive,https://www.petfoodprocessing.net/articles/17250-recent-pet-food-investments-a-harbinger-for-growth-at-colgate-palmolive
West Coast Lumber Acquires Stone Truss in San Diego,https://www.mdm.com/news/operations/mergers-acquisitions/west-coast-lumber-acquires-stone-truss-in-san-diego/
Acquisitions Continue to Consolidate The iGaming Industry,https://www.finsmes.com/2023/08/acquisitions-continue-to-consolidate-the-igaming-industry.html
What Is a Hostile Takeover? Definition and High-Profile Examples,https://money.usnews.com/investing/articles/what-is-a-hostile-takeover-definition-and-high-profile-examples
Breaking up big business is hard to do : The Indicator from Planet Money,https://www.npr.org/2023/08/14/1193784258/breaking-up-big-business-is-hard-to-do
U.S. Mergers & Acquisitions Monthly Review: July 2023,https://insight.factset.com/u.s.-mergers-acquisitions-monthly-review-july-2023
Week in review: fashion industry’s merger mania amid unsteady economy,https://www.just-style.com/comment/week-in-review-fashion-industrys-merger-mania-amid-unsteady-economy/
"Your Exorbitant Medical Bill, Brought to You by the Latest Hospital Merger",https://kffhealthnews.org/news/article/hospital-mergers-exorbitant-medical-bills-ballad-health/
"Sport Tech Mergers & Acquisitions Activity Robust, Drake Star Says",https://www.sportico.com/business/finance/2023/sport-tech-drake-star-2023-1234733765/
Payers Are Snapping Up Companies – Now They Have to Make that Acquisition Work,https://www.alvarezandmarsal.com/insights/payers-are-snapping-companies-now-they-have-make-acquisition-work
"Forward Air, Omni Logistics merge to create expedited LTL giant",https://www.ccjdigital.com/business/mergers-acquisitions/article/15544039/forward-air-omni-logistics-merge-to-create-expedited-ltl-giant
Cory S. Capps and Leemore Dafny: A Conversation on the Draft Merger Guidelines,https://www.promarket.org/2023/08/10/cory-s-capps-and-leemore-dafny-a-conversation-on-the-draft-merger-guidelines/
Hero Digital Merges With Avionos -,https://www.channele2e.com/news/hero-digital-merges-with-avionos
How VetCor Streamlines a High Volume of Acquisitions,https://pro.bloomberglaw.com/insights/transactions/how-vetcor-streamlines-a-high-volume-of-acquisitions/
US company Arcadia Biosciences hints at potential acquisition or merger,https://www.just-food.com/news/arcadia-biosciences-hints-at-potential-acquisition-or-merger/
Viking M&A Assists with Acquisition of an Integrated Fencing Company in Florida,https://www.prnewswire.com/news-releases/viking-ma-assists-with-acquisition-of-an-integrated-fencing-company-in-florida-301901431.html
Independent Hospital Acquisitions Tied to Higher Healthcare Prices,https://revcycleintelligence.com/news/independent-hospital-acquisitions-tied-to-higher-healthcare-prices
Better.com gears up to go public through SPAC merger,https://www.fintechfutures.com/2023/08/better-com-plans-to-go-public-through-aurora-acquisition-corp-merger/
Next Level of Video Game Dealmaking in Sight,https://www.thedeal.com/private-equity/next-level-of-video-game-dealmaking-in-sight/
Lilly Completes Acquisition of Sigilon Therapeutics,https://investor.lilly.com/news-releases/news-release-details/lilly-completes-acquisition-sigilon-therapeutics
DOJ taking a closer look at UnitedHealth's $3.3B bid for Amedisys,https://www.fiercehealthcare.com/providers/doj-taking-closer-look-unitedhealths-33b-bid-amedisys
GE Vernova Acquires Greenbird Integration Technology -,https://www.channele2e.com/news/ge-vernova-acquires-greenbird-integration-technology
"Promising better, cheaper care, Kaiser Permanente's national expansion faces wide skepticism",https://www.fiercehealthcare.com/providers/promising-better-cheaper-care-kaiser-permanentes-national-expansion-faces-wide-skepticism
Happiest Minds Tech is on a path to mergers and acquisitions,https://www.deccanherald.com/business/happiest-minds-tech-is-on-a-path-to-mergers-and-acquisitions-2641860
Uncorked With Farella: M&A in the Wine Industry With Robert Nicholson,https://www.jdsupra.com/legalnews/uncorked-with-farella-ma-in-the-wine-i-17971/
Large waste companies spent nearly $2B on acquisitions through Q2,https://www.wastedive.com/news/q2-2023-waste-recycling-acquisition-spending/690426/
Definitive Healthcare scoops up analytics startup Populi in $52M cash deal,https://www.fiercehealthcare.com/health-tech/definitive-healthcare-scoops-analytics-startup-populi-52m-cash-deal
"In The Wake of Recent Bank Failures, Brown, Colleagues Urge Federal Reserve to Overhaul Big Bank Merger Policy",https://www.brown.senate.gov/newsroom/press/release/sherrod-brown-federal-reserve-overhaul-big-bank-merger-policy
Check Point's Perimeter 81 Acquisition Shows Strength of SASE Market,https://www.channelfutures.com/mergers-acquisitions/check-point-s-perimeter-81-acquisition-shows-strength-of-sase-market
